date,min,average,max
1960-04-29,10.2,18.578260869565216,24.3
1960-04-30,10.5,15.373913043478264,20.1
1960-05-01,9.1,16.8804347826087,20.9
1960-05-02,10.2,16.382608695652173,22.4
1960-05-03,14.9,21.09565217391304,26.7
1960-05-04,14.2,19.26304347826087,27.1
1960-05-05,10.1,14.600000000000003,21.0
1960-05-06,8.0,12.93260869565217,16.9
1960-05-07,10.3,15.226086956521739,20.1
1960-05-08,10.7,16.067391304347826,19.2
1960-05-09,12.0,16.610869565217396,20.8
1960-05-10,10.5,13.57391304347826,17.1
1960-05-11,9.7,18.593478260869563,25.5
1960-05-12,17.2,21.141304347826086,25.9
1960-05-13,13.6,16.510869565217398,20.4
1960-05-14,11.2,12.810869565217388,13.8
1960-05-15,11.4,14.763043478260867,19.2
1960-05-16,15.8,20.62173913043478,25.2
1960-05-17,15.2,18.59130434782609,22.3
1960-05-18,13.4,14.547826086956517,16.3
1960-05-19,12.9,18.45217391304348,23.4
1960-05-20,11.9,16.950000000000003,20.7
1960-05-21,13.2,16.867391304347827,19.7
1960-05-22,16.6,21.023913043478263,25.7
1960-05-23,17.4,23.606521739130432,29.1
1960-05-24,14.7,17.63913043478261,20.4
1960-05-25,11.5,16.602173913043476,20.7
1960-05-26,13.9,17.56086956521739,21.3
1960-05-27,15.4,16.41521739130435,17.3
1960-05-28,13.0,15.18695652173913,16.0
1960-05-29,12.8,13.895652173913044,16.8
1960-05-30,10.6,15.871739130434781,22.9
1960-05-31,12.0,14.082608695652173,16.0
1960-06-01,12.7,14.757894736842104,17.6
1960-06-02,12.7,17.759090909090908,23.4
1960-06-03,14.8,18.572499999999998,22.7
1960-06-04,16.9,20.68695652173913,25.5
1960-06-05,17.1,21.29545454545454,25.0
1960-06-06,16.1,19.2175,23.4
1960-06-07,15.0,17.394444444444442,20.4
1960-06-08,16.4,19.804761904761904,23.4
1960-06-09,17.0,19.24761904761905,22.7
1960-06-10,14.5,16.777777777777775,17.7
1960-06-11,12.7,15.777499999999998,18.2
1960-06-12,12.2,16.05263157894737,19.2
1960-06-13,16.0,17.510526315789473,19.6
1960-06-14,16.6,18.255555555555553,20.3
1960-06-15,16.5,18.49285714285714,20.8
1960-06-16,13.4,18.2,22.6
1960-06-17,15.2,21.045238095238094,26.8
1960-06-18,21.1,24.884210526315794,28.6
1960-06-19,23.1,26.190476190476186,29.2
1960-06-20,22.7,27.34090909090909,33.0
1960-06-21,21.2,24.864285714285717,26.3
1960-06-22,19.2,22.00952380952381,24.3
1960-06-23,19.0,23.354347826086954,27.5
1960-06-24,20.8,24.19761904761905,27.9
1960-06-25,17.5,23.313636363636363,28.2
1960-06-26,21.0,22.49166666666667,24.8
1960-06-27,20.0,24.011363636363637,26.9
1960-06-28,20.6,23.922222222222224,28.9
1960-06-29,21.6,25.978571428571428,29.6
1960-06-30,24.1,27.25476190476191,31.4
1960-07-01,22.4,24.775,26.9
1960-07-02,21.1,24.61041666666667,26.9
1960-07-03,17.9,19.92916666666667,22.2
1960-07-04,17.8,19.035416666666666,20.9
1960-07-05,17.2,19.90625,23.6
1960-07-06,18.4,20.2375,23.0
1960-07-07,15.6,18.539583333333333,19.6
1960-07-08,16.8,17.570833333333333,18.9
1960-07-09,16.5,17.77272727272727,19.7
1960-07-10,15.4,21.379166666666663,26.5
1960-07-11,23.2,27.156521739130437,31.0
1960-07-12,20.8,27.14565217391304,32.6
1960-07-13,23.0,29.18260869565218,32.0
1960-07-14,24.2,26.922727272727272,29.7
1960-07-15,22.9,24.202173913043477,26.9
1960-07-16,21.7,23.473913043478266,26.3
1960-07-17,21.6,24.018750000000008,27.8
1960-07-18,20.7,27.516666666666662,32.1
1960-07-19,25.3,29.343749999999996,32.8
1960-07-20,26.5,30.085416666666664,34.7
1960-07-21,26.5,30.787500000000005,36.0
1960-07-22,26.1,29.837500000000006,34.2
1960-07-23,24.1,26.756249999999998,30.6
1960-07-24,22.9,24.19761904761905,26.7
1960-07-25,23.4,24.147826086956517,25.5
1960-07-26,22.0,22.962499999999995,23.5
1960-07-27,21.2,22.454545454545453,24.0
1960-07-28,21.6,22.527272727272727,23.2
1960-07-29,22.9,25.40416666666667,30.0
1960-07-30,22.8,27.131249999999998,33.7
1960-07-31,26.4,30.179166666666664,34.0
1960-08-01,26.5,29.562500000000004,32.2
1960-08-02,27.4,30.381250000000005,34.1
1960-08-03,27.4,29.866666666666664,32.9
1960-08-04,22.3,29.472916666666666,33.9
1960-08-05,22.7,27.56458333333333,32.4
1960-08-06,25.3,28.37708333333333,32.9
1960-08-07,26.3,29.64583333333334,33.2
1960-08-08,25.9,30.191666666666666,34.4
1960-08-09,25.3,28.8125,32.5
1960-08-10,24.4,25.756521739130434,28.2
1960-08-11,21.9,23.625,24.6
1960-08-12,20.8,23.1375,26.3
1960-08-13,20.0,22.160416666666666,24.5
1960-08-14,20.3,23.556250000000002,27.0
1960-08-15,18.9,23.13333333333333,26.8
1960-08-16,21.8,24.56458333333333,29.0
1960-08-17,22.0,25.554166666666664,28.5
1960-08-18,22.7,24.618750000000006,27.5
1960-08-19,22.3,24.59166666666667,27.0
1960-08-20,23.9,25.339583333333334,27.4
1960-08-21,21.2,23.875,26.7
1960-08-22,20.7,24.995652173913044,28.8
1960-08-23,24.9,27.085416666666664,30.7
1960-08-24,21.4,25.470833333333335,30.2
1960-08-25,20.8,23.78333333333333,28.2
1960-08-26,19.2,24.712500000000002,31.0
1960-08-27,21.4,24.213043478260868,28.8
1960-08-28,18.5,20.39166666666667,23.6
1960-08-29,18.4,19.229166666666664,20.2
1960-08-30,18.8,23.637500000000003,29.5
1960-08-31,20.4,24.733333333333338,30.1
1960-09-01,21.5,24.57083333333333,28.4
1960-09-02,18.5,23.36041666666667,27.5
1960-09-03,21.0,23.920833333333334,27.1
1960-09-04,21.1,23.643750000000008,25.4
1960-09-05,18.9,22.57083333333333,27.1
1960-09-06,18.2,21.27916666666667,24.2
1960-09-07,18.6,22.75208333333333,28.2
1960-09-08,16.2,20.470833333333335,23.7
1960-09-09,15.2,21.116666666666664,27.4
1960-09-10,17.6,21.868750000000002,27.1
