date,min,average,max
1960-05-01,14.0,19.841666666666665,25.0
1960-05-02,15.1,18.404166666666665,23.8
1960-05-03,15.4,19.643749999999997,23.3
1960-05-04,16.4,19.945833333333333,23.6
1960-05-05,13.6,15.7875,17.2
1960-05-06,12.7,14.383333333333333,16.5
1960-05-07,11.2,13.516666666666671,16.3
1960-05-08,7.4,14.554166666666665,18.3
1960-05-09,11.1,13.045833333333334,15.3
1960-05-10,11.4,12.983333333333333,15.5
1960-05-11,8.2,14.204166666666666,19.6
1960-05-12,10.2,16.650000000000002,21.2
1960-05-13,18.3,20.59166666666667,22.6
1960-05-14,13.4,15.647916666666665,20.6
1960-05-15,12.4,15.125,18.3
1960-05-16,13.6,17.73333333333333,22.1
1960-05-17,14.2,19.770833333333332,24.4
1960-05-18,14.9,19.10833333333333,23.8
1960-05-19,13.7,16.604166666666664,19.0
1960-05-20,13.4,16.78333333333333,20.7
1960-05-21,12.0,15.616666666666667,19.0
1960-05-22,10.3,16.379166666666666,21.6
1960-05-23,10.8,17.0375,22.4
1960-05-24,14.3,17.86458333333334,21.3
1960-05-25,16.5,17.5,18.8
1960-05-26,16.4,18.575,20.8
1960-05-27,14.8,18.54791666666667,21.8
1960-05-28,14.5,16.900000000000002,18.9
1960-05-29,14.8,16.520833333333336,19.3
1960-05-30,13.4,18.025,21.7
1960-05-31,11.7,17.3625,22.9
1960-06-01,16.0,18.174999999999997,21.2
1960-06-02,15.4,18.327083333333338,21.3
1960-06-03,12.6,19.687499999999996,24.9
1960-06-04,15.4,19.40416666666666,23.2
1960-06-05,13.9,21.10833333333333,27.2
1960-06-06,14.2,20.158333333333335,24.9
1960-06-07,16.4,21.349999999999998,25.2
1960-06-08,19.9,22.19791666666666,26.5
1960-06-09,17.9,22.233333333333334,26.6
1960-06-10,18.7,20.641666666666666,22.9
1960-06-11,17.2,18.787499999999998,21.8
1960-06-12,14.6,19.1875,23.4
1960-06-13,17.8,20.339583333333334,22.8
1960-06-14,20.3,21.42083333333333,23.2
1960-06-15,19.0,19.69583333333334,20.6
1960-06-16,17.8,20.15416666666667,22.7
1960-06-17,17.2,18.60833333333333,20.8
1960-06-18,16.7,19.224999999999998,22.0
1960-06-19,18.7,22.485714285714284,26.2
1960-06-20,20.4,23.192500000000003,25.6
1960-06-21,19.8,22.795833333333334,26.0
1960-06-22,19.6,21.508333333333336,27.0
1960-06-23,17.5,20.57916666666667,22.5
1960-06-24,17.9,21.458333333333332,25.7
1960-06-25,17.7,21.929166666666664,27.6
1960-06-26,22.3,25.856249999999992,28.9
1960-06-27,24.5,26.527083333333334,29.4
1960-06-28,24.2,27.662499999999994,29.8
1960-06-29,24.6,27.12499999999999,29.0
1960-06-30,23.5,26.441666666666666,30.6
1960-07-01,24.0,28.095833333333335,31.3
1960-07-02,24.1,26.795833333333334,29.8
1960-07-03,22.8,27.599999999999998,33.0
1960-07-04,22.0,26.899999999999995,31.8
1960-07-05,23.4,24.962500000000002,26.4
1960-07-06,22.6,25.712500000000002,29.0
1960-07-07,23.3,26.89583333333333,30.2
1960-07-08,24.6,26.98541666666667,29.5
1960-07-09,23.9,26.445833333333336,30.5
1960-07-10,23.8,24.74166666666667,26.6
1960-07-11,24.2,25.558333333333334,27.0
1960-07-12,24.0,26.14583333333334,28.1
1960-07-13,22.1,25.67083333333333,29.0
1960-07-14,20.8,25.345833333333342,28.7
1960-07-15,21.4,27.145833333333332,32.7
1960-07-16,23.6,27.018750000000008,30.3
1960-07-17,23.8,27.24166666666667,31.5
1960-07-18,23.8,27.51666666666667,30.8
1960-07-19,23.8,27.054166666666664,29.6
1960-07-20,24.4,27.61874999999999,31.7
1960-07-21,22.6,27.16666666666667,30.3
1960-07-22,22.6,27.370833333333334,32.1
1960-07-23,23.1,27.922916666666662,32.8
1960-07-24,23.6,28.266666666666666,31.5
1960-07-25,25.5,28.779166666666665,33.2
1960-07-26,26.3,29.279166666666665,33.5
1960-07-27,26.6,27.7375,29.4
1960-07-28,27.4,28.02499999999999,28.8
1960-07-29,26.4,29.372916666666672,32.7
1960-07-30,24.8,28.1125,31.3
1960-07-31,25.8,27.987499999999997,32.8
1960-08-01,25.0,27.845833333333342,31.1
1960-08-02,25.7,28.54166666666667,30.6
1960-08-03,25.0,29.170833333333334,33.2
1960-08-04,26.4,30.279166666666665,34.0
1960-08-05,27.7,29.495833333333334,32.3
1960-08-06,26.1,29.02083333333334,32.4
1960-08-07,25.6,28.458333333333332,31.5
1960-08-08,26.0,29.054166666666664,32.4
1960-08-09,24.6,27.05833333333334,29.6
1960-08-10,24.4,27.44583333333333,31.8
1960-08-11,24.4,26.90416666666667,29.4
1960-08-12,24.5,27.2375,29.8
1960-08-13,25.8,26.727083333333336,28.8
1960-08-14,24.2,25.191666666666666,26.8
